@relation WekaExcel

@attribute x1 numeric
@attribute x2 numeric
@attribute x3 numeric
@attribute x4 numeric
@attribute x5 numeric
@attribute x6 numeric
@attribute x7 numeric
@attribute x8 numeric
@attribute x9 numeric
@attribute x10 numeric
@attribute x11 numeric
@attribute x12 numeric
@attribute x13 numeric
@attribute x14 numeric
@attribute x15 numeric
@attribute x16 numeric
@attribute x17 numeric
@attribute x18 numeric
@attribute x19 numeric
@attribute x20 numeric
@attribute x21 numeric
@attribute x22 numeric
@attribute x23 numeric
@attribute x24 numeric
@attribute x25 numeric
@attribute x26 numeric
@attribute x27 numeric
@attribute x28 numeric
@attribute x29 numeric
@attribute x30 numeric
@attribute x31 numeric
@attribute x32 numeric
@attribute x33 numeric
@attribute x34 numeric
@attribute x35 numeric
@attribute x36 numeric
@attribute x37 numeric
@attribute x38 numeric
@attribute x39 numeric
@attribute x40 numeric
@attribute x41 numeric
@attribute x42 numeric
@attribute x43 numeric
@attribute x44 numeric
@attribute x45 numeric
@attribute x46 numeric
@attribute x47 numeric
@attribute x48 numeric
@attribute x49 numeric
@attribute x50 numeric
@attribute x51 numeric
@attribute x52 numeric
@attribute x53 numeric
@attribute x54 numeric
@attribute x55 numeric
@attribute x56 numeric
@attribute x57 numeric
@attribute x58 numeric
@attribute x59 numeric
@attribute x60 numeric
@attribute x61 numeric
@attribute x62 numeric
@attribute x63 numeric
@attribute x64 numeric
@attribute x65 numeric
@attribute x66 numeric
@attribute x67 numeric
@attribute x68 numeric
@attribute x69 numeric
@attribute x70 numeric
@attribute x71 numeric
@attribute x72 numeric
@attribute x73 numeric
@attribute x74 numeric
@attribute x75 numeric
@attribute x76 numeric
@attribute x77 numeric
@attribute x78 numeric
@attribute x79 numeric
@attribute x80 numeric
@attribute x81 numeric
@attribute x82 numeric
@attribute x83 numeric
@attribute x84 numeric
@attribute x85 numeric
@attribute x86 numeric
@attribute x87 numeric
@attribute x88 numeric
@attribute x89 numeric
@attribute x90 numeric
@attribute x91 numeric
@attribute x92 numeric
@attribute x93 numeric
@attribute x94 numeric
@attribute x95 numeric
@attribute x96 numeric
@attribute x97 numeric
@attribute x98 numeric
@attribute x99 numeric
@attribute x100 numeric
@attribute y {-1,1}

@data
9.140523,0.028504,0.034235,21.577057,9.140396,0.020681,0.210594,0.008314,5.558714,6.384374,93.977941,4.410849,12.4868,15.88455,0.185354,69.8413,0.02704,0.206522,0.122498,0.01691,0.253992,0.236203,0.005172,0.685049,0.005207,0.378386,0.004567,49.865186,48.415871,216.858857,36.2939,50.014086,26.688986,3.159124,2.119444,1710.9,56.756226,9.9381,0.771286,0.057729,0.011657,1.287716,0.027827,4.096404,8.428783,0.63289,24.921017,0.862477,0.77,2.968147,69.062529,5.603763,89.880181,1.218811,77.4237,5.03477,0.213375,0.105188,6.556096,0.052141,5.307241,356.47468,340.982571,122.4204,31.891657,53.426457,18.106443,1.970771,20.218153,23.078317,10.6259,11.5925,13.3803,0.052498,2.808241,7.55396,83.0643,0.105859,31.130971,60.6196,0.214242,95.9101,8.223115,58.2013,73.6308,0.641648,0.09454,89.53342,62.164543,1.67086,0.38839,0.175569,0.088435,9.180432,15.4408,0.778967,0.030588,20.850186,45.4071,1.62289,1
8.43884,0.034215,0.023998,21.602943,8.440003,0.054092,0.193813,0.004965,5.645714,6.64231,94.723665,4.390014,12.1268,15.40926,0.178929,71.7952,0.014265,0.190517,0.09785,0.038114,0.225194,0.125184,0.002053,0.582233,0.004413,0.350181,0.004764,49.863271,50.3059,186.936714,40.090914,49.977443,26.974443,2.940346,1.752142,1714.89,56.821436,11.04276,0.8004,0.06054,0.012188,1.145674,0.036095,4.069057,9.419649,0.630376,28.883543,0.668331,0.760305,3.019958,77.548083,5.466864,81.752,1.49594,80.3051,4.79444,0.251617,0.125929,6.591584,0.048621,5.01055,353.765046,426.3634,125.413,30.704143,48.753168,16.634571,1.82555,18.413593,21.209719,10.9827,12.1706,11.8548,0.056611,3.09234,8.02396,84.1776,0.02713,30.605371,58.1068,0.001631,96.6931,8.68257,55.7157,71.3922,0.276619,0.093752,82.714314,61.942471,1.6156,0.325086,0.156069,0.125969,9.616746,2.594846,0.78301,0.014829,15.656657,47.948271,1.737044,1
8.098879,0.015157,0.015942,23.112429,8.097434,0.256286,0.196316,0.007823,5.699429,4.708529,95.754318,4.352604,12.1157,15.33251,0.119611,72.4654,0.004622,0.257814,0.109374,0.010084,0.175788,0.112498,0.003041,0.858418,0.006508,0.336944,0.005122,49.947029,48.209343,133.706157,39.061943,49.968014,26.367271,2.435101,2.109903,1718.81,59.371632,10.918029,0.7554,0.0625,0.010173,1.087779,0.034807,4.372601,9.452854,0.624493,25.556243,0.617679,0.771736,2.729569,68.702086,6.337767,93.53724,2.283859,73.9974,6.37523,0.226028,0.113566,8.624543,0.046633,4.968223,385.901731,480.983286,124.599571,30.105557,45.236293,16.469829,1.694894,17.057515,20.469115,11.47485,12.71455,14.6998,0.029802,3.328009,2.98565,89.176,0.049961,31.8289,60.805671,0.116374,98.5117,8.17817,58.807942,73.455471,0.302356,0.100762,58.952414,55.370443,1.76071,0.399246,0.206146,0.047195,9.110057,12.214234,0.768478,0.024665,18.244857,46.925857,1.842194,1
6.83624,0.015428,0.011587,21.465471,6.836303,0.060893,0.217168,0.016122,5.465714,4.446971,96.067509,4.486179,13.355,16.83272,0.246701,74.8283,0.009365,0.209786,0.111029,0.011472,0.255441,0.126697,0.001883,1.305119,0.00991,0.300565,0.023203,49.915043,48.223971,142.940929,43.562457,49.9837,25.5819,2.828681,2.095197,1726.51,61.302818,10.916229,0.747157,0.071629,0.010093,1.223434,0.020218,4.312531,8.224226,0.632467,27.635086,0.613754,0.780644,2.802556,71.214429,6.768737,96.031757,1.705723,77.5095,5.14026,0.214727,0.108258,9.262464,0.045854,4.222603,398.781545,454.374571,121.930429,30.614957,40.481825,13.90797,1.441978,16.963188,17.307762,10.1881,10.7805,15.93305,0.062527,3.150921,3.01774,94.0494,0.068963,31.1513,56.715014,0.07688,96.5029,7.83251,59.1961,74.914,0.320062,0.104733,52.5714,54.448929,1.43932,0.768479,0.302505,0.0452,9.825569,15.55882,0.776298,0.019857,18.201614,49.243243,2.477894,1
8.280503,0.014458,0.012947,23.0946,8.28076,0.365684,0.185596,0.008313,5.461429,4.967909,95.631957,4.655139,11.8965,15.10024,0.068427,70.0685,0.0112,0.187304,0.146917,0.01399,0.191446,0.131094,0.001886,0.994899,0.007546,0.600545,0.002162,50.203543,49.586929,166.734286,39.159757,49.9604,27.369343,2.788569,2.122189,1726.92,58.531445,10.097971,0.870486,0.067243,0.011257,0.989164,0.018472,4.776369,9.689538,0.607386,26.078614,0.627069,0.796457,2.903436,68.128929,5.461914,101.90585,0.247483,82.767,4.94139,0.140117,0.072163,8.796636,0.045443,4.433391,424.082143,382.101039,121.279095,30.885829,43.632251,15.921971,1.592519,17.3705,19.25659,9.491,9.93733,11.2893,0.053653,5.759563,2.76477,93.72,0.076761,31.407386,57.2954,0.125383,98.3349,7.0429,61.1027,75.7008,0.277219,0.092667,73.142871,51.9554,1.33322,0.931806,0.349537,0.035437,11.104784,12.172387,0.771257,0.017065,21.3848,47.697886,3.0954,1
7.312401,0.022947,0.022446,23.7736,7.308843,0.288309,0.183194,0.013329,5.592,3.9018,95.740901,4.804664,12.0728,15.26608,0.060763,71.3862,0.01179,0.209078,0.1161,0.010982,0.197734,0.163716,0.002304,0.923275,0.007009,0.620463,0.00266,50.137371,48.5838,125.594286,41.111886,50.013543,26.420029,2.553121,2.100783,1722.26,58.528587,9.734336,0.758757,0.0604,0.01233,1.011137,0.033449,4.89732,7.692555,0.608824,26.867486,0.590345,0.789569,2.584444,69.124514,5.45189,92.90739,0.379522,82.9126,5.04048,0.140215,0.070069,12.756283,0.044771,4.705789,354.510286,381.024122,121.573127,30.709257,39.139394,13.595271,1.35967,15.019941,17.521199,8.93273,9.50914,11.9201,0.0574,2.40417,3.07033,93.4814,0.098332,30.698429,56.702057,0.039171,98.3371,7.25733,66.1606,82.6618,0.160386,0.093757,70.238129,46.861286,1.32271,0.668667,0.270134,0.04191,12.195497,12.988064,0.772418,0.017906,19.361143,47.010229,3.593016,1
7.156124,0.031193,0.019717,24.044114,7.162443,0.013408,0.172038,0.00713,5.501143,3.786711,96.33392,4.693323,12.0988,15.3112,0.070573,70.3411,0.008596,0.198154,0.118281,0.014279,0.19059,0.118253,0.001332,1.001405,0.007597,0.600786,0.00298,50.179657,48.248471,171.895714,42.543986,49.999786,27.1383,2.457507,2.070299,1719.3,58.645904,9.716549,0.740757,0.057371,0.01207,1.077062,0.023665,4.57029,6.866178,0.586897,24.070271,0.612056,0.795568,2.687779,64.5187,5.635396,95.4375,0.908976,82.8218,5.25387,0.108846,0.052735,10.425083,0.044731,4.514974,369.332143,381.434555,121.468561,32.209929,38.296268,13.634029,1.364011,14.964255,17.480732,9.67193,10.0178,9.52826,0.017824,2.825713,2.99853,92.4136,0.037588,31.570657,55.709429,0.042717,98.349,7.18696,60.9387,74.6515,0.151016,0.092819,79.666671,49.6953,1.44565,0.56026,0.28213,0.035634,12.419496,13.013109,0.77231,0.019692,21.326557,45.943171,4.732924,1
7.265407,0.023437,0.023199,22.836271,7.265901,0.127311,0.166562,0.00606,5.5222,4.253667,96.71071,4.627189,11.5807,14.70162,0.062215,71.568,0.008095,0.189053,0.102919,0.008192,0.195306,0.109297,0.005477,1.072637,0.008142,0.524004,0.007459,52.392614,48.350714,109.225243,41.4171,49.956414,25.9699,2.554971,1.830893,1709.12,58.304256,9.794591,0.742943,0.060986,0.012621,1.015875,0.024434,4.611537,7.463103,0.577603,23.141786,0.612503,0.789803,2.770609,70.198786,5.44128,102.705571,1.595187,82.5537,5.24425,0.152524,0.075766,10.064796,0.045187,4.729481,350.338143,380.430728,121.714625,31.397457,39.713395,12.845071,1.284293,14.4033,17.00524,10.2466,10.65,11.4265,0.04004,2.181714,3.88374,92.5386,0.101066,31.739514,55.157086,0.035855,98.5033,7.72433,62.8426,77.7959,0.139549,0.0925,71.9405,52.842671,0.96325,0.364962,0.183528,0.068327,8.839625,12.783177,0.769808,0.01702,19.964271,47.1863,3.259219,1
7.652111,0.029403,0.026237,22.878771,7.652167,0.231143,0.199527,0.005372,5.241571,4.20345,96.624828,4.688123,12.1517,15.42511,0.06235,70.72165,0.008782,0.194863,0.123615,0.008567,0.182374,0.157168,0.002688,0.874337,0.006641,0.523999,0.005108,54.919886,48.942886,120.9099,43.489314,50.0593,25.802357,2.831289,1.774683,1703.38,57.739848,9.370796,0.772,0.066729,0.013043,1.005994,0.021755,4.525787,8.132833,0.584106,23.359229,0.617567,0.797662,2.994377,71.412571,6.276136,101.497286,1.879387,82.6008,6.81741,0.200916,0.106267,10.574143,0.047602,4.928834,352.858857,380.315062,122.08922,31.487871,40.973909,13.479186,1.369176,15.348425,17.719684,9.67656,10.0858,13.0896,0.034176,1.609097,3.85782,97.696,0.098509,31.320386,55.594529,0.034224,97.8941,7.49151,64.7115,80.521,0.153718,0.098524,71.333357,51.577143,1.40788,0.374122,0.195614,0.02769,10.179361,10.424435,0.772919,0.018953,18.921314,46.741386,3.489187,1
8.56806,0.022933,0.022422,20.286586,8.572637,0.128529,0.178854,0.004798,5.554143,4.368314,96.769242,4.910794,11.49085,14.54169,0.052105,71.5566,0.024063,0.205487,0.164845,0.012411,0.167529,0.153197,0.005316,1.12284,0.008539,0.602961,0.002613,52.5193,48.247343,152.608043,40.386586,50.0521,26.229617,2.960899,1.913673,1698.38,55.04942,9.496429,0.740429,0.0598,0.013468,1.05815,0.02499,4.463358,7.439727,0.602841,28.045386,0.664888,0.795905,2.654996,68.727129,6.838464,102.997857,1.272643,84.6788,5.93025,0.16942,0.086134,9.980043,0.043809,4.709614,319.713143,546.458,125.603857,31.689471,46.499931,15.351471,2.165107,17.889215,20.55493,11.7941,12.42065,12.058499,0.061991,1.531064,2.99106,92.6749,0.077414,30.638386,52.405814,0.032899,98.2465,8.04735,62.3792,76.93,0.154108,0.114395,79.3333,55.634657,1.28316,0.290782,0.141607,0.078043,10.074922,9.945862,0.775149,0.019256,19.144714,46.0205,4.173981,1
10.82479,0.03078,0.025836,20.883171,10.82639,0.418325,0.188496,0.004541,5.323714,4.47507,96.438742,4.790204,13.1873,16.69546,0.056641,68.16,0.041029,0.208659,0.137881,0.027343,0.197247,0.175474,0.011104,1.264797,0.009614,0.463115,0.004217,52.079071,48.258914,240.496429,41.275729,50.025157,24.167943,4.054769,2.290019,1702.69,56.165671,9.825175,0.751086,0.076386,0.013773,0.970038,0.024241,4.523526,7.844418,0.633718,29.019643,0.814768,0.780957,2.86459,67.369571,6.359239,96.4933,1.27866,79.1114,5.70819,0.203094,0.103272,8.996934,0.050335,5.491299,304.528,558.607286,123.703571,32.047186,59.022202,20.435857,3.316437,24.456829,28.261209,12.0765,12.2233,11.51085,0.045063,1.746844,5.29628,93.0384,0.049797,31.183386,56.585543,0.047824,97.0251,6.96338,55.5249,68.6957,0.25196,0.107943,102.571386,72.931686,1.3952,0.396406,0.199902,0.053818,9.363171,8.770997,0.779343,0.022454,17.988871,45.392943,4.672203,1
10.73884,0.037529,0.03176,20.613857,10.739433,0.421738,0.203462,0.006703,5.503429,5.731972,95.977513,4.697201,10.7938,13.71235,0.054033,71.5907,0.028076,0.224131,0.203472,0.041175,0.190495,0.115362,0.007888,1.124806,0.008555,0.609138,0.005917,52.241186,48.453371,222.272429,39.2098,50.070943,25.803086,3.787417,2.131254,1708.9,55.570386,10.18679,0.781571,0.072643,0.013166,1.154353,0.032451,4.660404,8.331506,0.643755,32.188114,0.853841,0.787498,2.379257,66.404157,7.021503,88.6272,1.003629,79.5487,5.93218,0.170318,0.081241,8.94735,0.047598,5.304846,364.024083,454.380857,126.477429,32.270629,57.641951,18.042943,2.887161,21.284801,24.903996,13.4724,14.0018,11.4418,0.033595,1.975497,6.79885,85.2,0.024005,31.225371,54.2905,0.062608,96.42915,9.05581,58.4744,71.2182,0.161525,0.119343,86.619071,68.196486,1.3671,0.471875,0.22208,0.077232,9.906872,11.890731,0.786064,0.020982,19.221314,45.5472,4.772444,-1
10.781119,0.040742,0.030879,23.0598,10.78216,0.524015,0.189297,0.004919,5.482,4.930576,96.396279,4.66714,8.57368,11.03368,0.063007,63.0707,0.037282,0.236133,0.156466,0.071234,0.209305,0.167417,0.016055,0.963779,0.007325,0.734186,0.005739,52.882643,48.9032,231.808571,39.8358,50.101986,25.780414,3.851141,2.6848,1707.41,61.1145,10.699286,0.781171,0.0662,0.012877,1.285189,0.032446,4.596081,8.277661,0.658614,37.3575,0.922729,0.792401,2.951304,64.986871,5.71042,103.577143,1.546314,76.8288,5.4937,0.086529,0.038129,8.996129,0.048301,5.151626,385.947773,414.247857,126.7565,32.136457,57.802119,17.663357,3.17985,21.176299,24.561807,13.9709,14.5199,12.4604,0.022203,2.51408,7.39591,84.7797,0.045781,31.291629,56.075757,0.066919,97.4529,8.08318,60.3585,75.0409,0.147498,0.108129,113.761871,73.308443,1.24139,0.538998,0.30818,0.03736,10.48386,18.946692,0.790597,0.01535,18.786629,45.799171,4.461506,-1
11.291886,0.030656,0.02904,22.413686,11.293557,1.407928,0.179774,0.005585,5.443714,5.668303,95.860992,4.655123,11.4846,14.58804,0.067585,69.3642,0.053639,0.201433,0.134176,0.019185,0.231268,0.158556,0.010306,1.19253,0.009066,0.452852,0.002744,50.0965,48.6001,253.006143,40.560643,49.601457,25.146643,4.036999,2.649714,1700.61,61.815886,10.081906,0.724486,0.066114,0.014401,1.251947,0.05538,4.552136,8.323853,0.665302,31.507086,1.020761,0.781387,2.959693,61.905143,5.462539,91.97282,1.334611,77.8999,5.21106,0.162117,0.087237,9.390476,0.049584,5.302441,416.714,409.7064,124.398865,32.809329,61.153796,18.348557,3.303176,22.123905,25.517069,15.3595,15.8739,12.0107,0.01512,2.3595,4.2107,88.8352,0.019541,31.663643,57.889086,0.05745,97.0926,7.16086,62.159011,87.26751,0.212264,0.099552,112.190529,77.232829,1.39595,0.38475,0.196269,0.048704,9.947306,15.526193,0.788992,0.01562,17.344143,46.236614,4.527499,-1
10.447281,0.028681,0.02495,21.484371,10.449579,0.489231,0.18781,0.006381,5.576714,5.090599,95.973391,4.826383,10.3211,13.11092,0.054482,66.0925,0.049037,0.219876,0.122771,0.054042,0.193026,0.100755,0.005379,1.221403,0.009288,0.401554,0.002912,49.503371,48.701043,224.434714,38.807457,50.915,24.918833,3.747053,2.388139,1690.25,58.567286,10.720729,0.776286,0.0644,0.01301,1.214439,0.056192,4.45712,8.640951,0.661063,34.799957,0.862923,0.78531,2.92148,61.566414,5.489961,91.611054,1.300576,80.1737,6.83247,0.101246,0.049842,10.808794,0.051074,5.116613,426.889286,405.242666,124.548294,32.688471,56.605924,17.209286,2.926393,20.165886,23.708584,15.0609,15.654,12.1112,0.038651,2.227311,11.8478,88.2445,0.023441,31.978429,56.329943,0.059149,96.905,7.94766,64.8029,79.9651,0.152317,0.103507,103.142957,72.200357,1.48586,0.734881,0.319307,0.04189,9.174883,0.535648,0.777428,0.012357,20.764129,46.852443,3.901793,1
10.987817,0.026519,0.02251,21.344429,10.988144,1.452273,0.167759,0.005082,5.519571,5.10911,95.983194,4.869269,12.0017,15.26678,0.078469,65.32,0.049088,0.182216,0.16758,0.005355,0.231711,0.178987,0.005922,1.37151,0.010434,0.69821,0.00353,55.233,48.775471,187.891571,41.532029,55.738529,25.442571,3.965787,2.475889,1699.65,61.146986,10.236769,0.778286,0.072514,0.010217,1.212006,0.043067,4.664694,8.659168,0.665218,29.5053,0.885348,0.782356,2.7109,62.601829,6.7172,94.3206,1.263521,76.8173,5.56497,0.113611,0.062717,9.912125,0.046108,4.635023,389.809143,406.027564,124.56348,31.254414,58.972809,18.013743,3.242921,21.65983,24.873721,14.4919,15.0773,9.37223,0.268567,2.634126,3.16448,89.3123,0.035855,31.224629,54.100729,0.084026,97.0395,7.5561,55.7095,68.9011,0.079052,0.120656,91.619057,72.658157,1.12756,0.395754,0.203233,0.049299,8.568686,9.616359,0.782867,0.013678,16.217629,45.8602,4.512661,1
10.065817,0.026988,0.024574,20.198829,10.06577,0.929406,0.151067,0.005384,5.559429,4.60047,96.283073,4.790226,9.88349,12.62699,0.067313,68.1373,0.064157,0.164694,0.121006,0.040021,0.195616,0.248778,0.008316,1.602346,0.012206,0.646631,0.004678,56.906557,48.149743,160.982386,38.259857,56.549386,25.092214,3.532714,2.244141,1696.95,57.130529,10.221527,0.778786,0.082857,0.011953,1.094453,0.039653,4.569014,7.617496,0.677715,35.608157,0.734677,0.794467,2.613426,66.089486,7.042306,89.17272,1.259575,80.8329,5.43748,0.192153,0.100733,13.483087,0.043981,4.590101,397.045,405.308776,124.539072,32.254457,55.007436,16.306943,2.935686,19.376298,22.902183,15.0404,15.6164,13.8689,0.048316,2.229207,3.41975,80.7696,0.040293,30.6346,52.322671,0.065615,97.2414,7.05993,61.5954,75.7352,0.146229,0.126,96.809529,66.7905,1.41795,0.61085,0.284541,0.043016,9.081539,13.195395,0.798607,0.018911,16.57865,45.781414,3.93365,1
10.539176,0.027568,0.025256,17.822357,10.54099,0.191596,0.147368,0.00864,5.645143,4.80456,95.770071,4.724976,12.5501,15.94666,0.05848,67.0126,0.028683,0.209134,0.12581,0.093926,0.16571,0.124217,0.004355,1.328082,0.010112,0.713534,0.007612,54.4185,48.129071,180.158571,40.817914,51.820171,24.281157,3.510777,2.747086,1680.17,61.166914,10.610157,0.773429,0.089257,0.009925,1.048953,0.041685,4.666547,8.234077,0.653262,32.717214,0.780898,0.770993,2.636181,59.599557,6.945614,89.87304,1.392074,80.4539,4.83685,0.029325,0.016096,13.179543,0.049012,4.95897,311.4775,408.629874,124.713034,31.568343,59.255875,20.400271,3.5027,26.004823,28.387927,15.4911,15.9966,10.6924,0.039737,2.228934,3.69845,88.2672,0.021236,31.102843,54.7976,0.048782,97.775,5.62691,60.5516,75.7649,0.251062,0.116426,148.666714,74.215043,1.44809,0.690949,0.277536,0.06139,9.401867,8.906367,0.800286,0.010832,21.712986,45.531514,2.576583,1
5.848016,0.010045,0.007775,18.548857,5.846,1.436223,0.180504,0.005605,5.546571,6.261894,95.800599,4.853615,10.5693,13.36565,0.054886,65.32,0.019372,0.280978,0.122925,0.03123,0.177959,0.157402,0.017659,1.335601,0.010165,0.727033,0.01338,50.237586,48.531443,82.280229,39.874657,50.856457,22.42796,1.582486,2.517376,1329.22,60.297414,10.264043,0.756143,0.085014,0.0119,1.05604,0.045208,4.669543,7.646995,0.646013,34.0346,0.464181,0.749612,2.462921,60.896829,7.556942,102.580114,0.808091,82.0088,5.672466,0.15143,0.077745,10.162887,0.033544,3.321827,329.230857,383.415793,126.4106,31.751,31.376373,13.465193,2.109901,12.106602,16.670985,13.6545,14.1724,12.3165,0.047093,2.878793,6.42655,90.4483,0.026688,30.449543,50.046729,0.096119,98.5403,7.92398,55.9488,69.0618,0.134707,0.129386,223.476286,45.042243,1.41826,0.575847,0.222838,0.043157,9.472022,18.82277,0.782472,0.020551,20.672914,45.387586,0.707552,1
5.866855,0.011074,0.00732,21.318214,5.866465,0.781149,0.196196,0.006502,5.416714,4.493297,96.558486,4.66858,12.4216,15.75484,0.170949,72.180157,0.003372,0.353947,0.146334,0.004757,0.267472,0.112596,0.003132,1.309568,0.009952,0.644078,0.005518,50.339214,47.909367,135.0555,41.962886,52.012886,22.505533,2.021728,1.548374,1706.989661,56.22456,9.69743,0.811,0.082,0.013607,1.116566,0.031402,4.30759,8.948549,0.575054,24.9281,0.690728,0.787306,2.934182,78.4475,6.005565,91.05208,1.209788,81.89,5.412,0.016364,0.014564,18.510457,0.040099,4.019362,334.101748,301.3698,118.629,30.772743,30.391381,17.5476,2.510468,16.469206,16.849403,16.5144,16.984,11.9103,0.453283,1.126253,2.4166,89.9598,0.024569,32.600329,50.971533,0.029954,98.5272,6.81048,60.68631,75.582617,0.247205,0.111762,119.476243,44.880633,1.20548,0.801392,0.282751,0.038522,9.704902,9.03215,0.78059,0.022874,22.446043,43.406686,1.021631,1
4.00643,0.007544,0.018544,18.050614,4.007285,0.581487,0.28432,0.00534,5.425,4.224615,96.799818,4.789559,10.5988,13.40446,0.201657,73.050268,0.01316,0.332754,0.197765,0.0048,0.286222,0.1374,0.006941,1.686371,0.012974,0.649884,0.007226,51.749886,48.201486,104.106238,39.27555,51.237857,17.138016,1.863506,1.95291,1285.47,57.934457,9.48369,0.734,0.076,0.012503,1.109736,0.030417,4.520976,7.850732,0.602862,24.690304,0.598093,0.790796,2.910889,72.013146,5.731531,92.778434,0.322332,80.94,5.842,0.154281,0.083697,15.504052,0.039966,2.564126,352.290042,310.847857,120.722833,33.567129,22.099311,9.83952,1.991961,10.55504,12.585558,16.4049,16.8802,13.7068,0.033976,1.586153,3.10072,91.607,0.044801,32.421571,51.6253,0.087071,98.2385,8.328954,61.3651,76.5035,0.132612,0.096406,97.894467,37.188329,1.20998,0.407989,0.183025,0.034616,9.105272,14.8839,0.769441,0.022783,20.196114,43.926333,1.13278,1
7.173614,0.015664,0.016851,18.605233,7.184344,0.047165,0.223301,0.004783,5.269,4.003459,96.852456,4.979049,11.6706,14.84598,0.1887,71.335712,0.010438,0.213176,0.195015,0.436706,0.451719,0.158662,0.005424,1.408201,0.010737,0.612899,0.004171,50.542871,48.117717,141.908757,36.570886,51.939843,24.760683,2.9765,2.254225,1606.69,58.343557,10.075068,0.77852,0.067032,0.013439,1.06828,0.027747,4.605865,8.502829,0.631585,28.758549,0.595202,0.794095,2.861568,68.849506,5.924021,91.1228,1.113627,79.07,5.863,0.164994,0.089005,14.804986,0.043857,3.994223,352.821756,332.247833,115.9182,34.371567,37.221118,11.271693,2.254097,14.860807,16.332746,17.0328,17.6692,11.1239,0.028835,1.319467,6.09867,90.7664,0.027436,33.445033,53.051671,0.034529,98.1308,7.680512,63.43,79.1868,0.245373,0.117393,123.4,52.782486,1.47143,0.39049,0.181708,0.040119,9.124263,12.557016,0.776519,0.022392,14.3779,44.311271,3.739043,1
11.015743,0.030911,0.0176,19.240343,11.015243,0.808402,0.193309,0.005358,5.398143,4.310137,95.028162,5.041079,11.3322,14.50721,0.161853,68.980264,0.025173,0.208844,0.189166,0.298686,0.237226,0.20906,0.003068,1.015102,0.007718,0.596804,0.003589,57.5479,49.835186,184.359714,40.0899,51.880829,25.903586,3.90007,2.611013,1738.3,57.406661,10.53093,0.783781,0.073454,0.01446,1.027921,0.042598,4.319355,8.166808,0.638834,20.085817,0.765397,0.801907,2.408808,66.329249,5.82614,94.0012,1.33027,80.23,6.656,0.146151,0.072637,14.61595,0.047994,5.271484,345.77481,263.930667,123.356,30.3382,60.292119,17.250657,3.450524,20.86785,25.158768,17.103,17.6893,11.308,0.047957,2.18018,6.24746,88.7216,0.017959,37.137386,55.645686,0.038284,98.2312,6.99084,63.8618,79.5554,0.185021,0.109476,98.047543,76.316357,1.22966,0.263236,0.136212,0.051729,10.358555,0.618029,0.777459,0.019045,13.472386,44.962829,4.044791,-1
11.483071,0.033392,0.028419,20.432043,11.483943,0.640112,0.160133,0.005821,5.505714,4.493501,95.828355,4.998406,12.1138,15.4344,0.177333,68.66321,0.019886,0.295759,0.116779,0.028214,0.218375,0.163456,0.002272,0.923398,0.00701,0.719576,0.004158,50.5006,48.191171,170.322143,37.940586,51.950586,25.816171,3.805706,1.840456,1560.91,51.836567,10.5822,0.7165,0.07018,0.01448,0.999494,0.04637,4.64268,7.263184,0.663918,35.203943,0.786385,0.764628,2.409711,55.081567,6.047603,89.479375,0.801366,77.47,6.017,0.100894,0.052065,27.5559,0.047602,5.184741,336.698994,382.752429,127.244714,29.820829,61.042596,18.088314,3.618024,21.977273,26.29181,15.7025,16.2416,13.5005,0.03941,0.980455,5.46879,87.8582,0.01695,31.597114,53.399143,0.044297,98.3354,7.37554,66.5825,81.8878,0.204226,0.114081,109.666729,77.636114,1.32247,0.248078,0.143879,0.048661,9.771745,5.502985,0.777196,0.019592,16.203743,46.738714,3.299997,1
8.700471,0.038584,0.034138,19.041543,8.702043,0.773198,0.253547,0.005738,5.363429,4.869219,96.047392,4.782783,12.5693,16.01171,0.194794,69.608923,0.009625,0.207395,0.193764,0.017047,0.174545,0.111478,0.007023,1.178293,0.008955,0.693547,0.00405,49.979629,48.222,76.929086,41.134,52.8677,23.975314,3.086054,2.754656,1690.66,54.794286,10.541229,0.734429,0.079457,0.012568,1.110683,0.038807,4.845696,7.169884,0.67039,36.878786,0.705684,0.790435,2.198071,56.248829,6.903652,92.57345,0.788314,77.8,4.805,0.060359,0.028347,11.177066,0.04135,4.127836,359.970537,416.816,127.433,29.290057,46.673758,13.82706,2.768464,16.011992,20.092005,16.3865,16.9457,13.2556,0.051293,2.153389,6.2846,84.7683,0.052649,31.800171,48.780057,0.053951,98.3725,6.79984,58.9148,73.0032,0.191512,0.131614,119.619,58.229286,1.15137,0.26886,0.157596,0.042929,9.677553,11.130777,0.776248,0.018878,19.7402,46.3109,3.541247,-1
