@relation WekaExcel

@attribute x1 numeric
@attribute x2 numeric
@attribute x3 numeric
@attribute x4 numeric
@attribute x5 numeric
@attribute x6 numeric
@attribute x7 numeric
@attribute x8 numeric
@attribute x9 numeric
@attribute x10 numeric
@attribute x11 numeric
@attribute x12 numeric
@attribute x13 numeric
@attribute x14 numeric
@attribute x15 numeric
@attribute x16 numeric
@attribute x17 numeric
@attribute x18 numeric
@attribute x19 numeric
@attribute x20 numeric
@attribute x21 numeric
@attribute x22 numeric
@attribute x23 numeric
@attribute x24 numeric
@attribute x25 numeric
@attribute x26 numeric
@attribute x27 numeric
@attribute x28 numeric
@attribute x29 numeric
@attribute x30 numeric
@attribute x31 numeric
@attribute x32 numeric
@attribute x33 numeric
@attribute x34 numeric
@attribute x35 numeric
@attribute x36 numeric
@attribute x37 numeric
@attribute x38 numeric
@attribute x39 numeric
@attribute x40 numeric
@attribute x41 numeric
@attribute x42 numeric
@attribute x43 numeric
@attribute x44 numeric
@attribute x45 numeric
@attribute x46 numeric
@attribute x47 numeric
@attribute x48 numeric
@attribute x49 numeric
@attribute x50 numeric
@attribute x51 numeric
@attribute x52 numeric
@attribute x53 numeric
@attribute x54 numeric
@attribute x55 numeric
@attribute x56 numeric
@attribute x57 numeric
@attribute x58 numeric
@attribute x59 numeric
@attribute x60 numeric
@attribute x61 numeric
@attribute x62 numeric
@attribute x63 numeric
@attribute x64 numeric
@attribute x65 numeric
@attribute x66 numeric
@attribute x67 numeric
@attribute x68 numeric
@attribute x69 numeric
@attribute x70 numeric
@attribute x71 numeric
@attribute x72 numeric
@attribute x73 numeric
@attribute x74 numeric
@attribute x75 numeric
@attribute x76 numeric
@attribute x77 numeric
@attribute x78 numeric
@attribute x79 numeric
@attribute x80 numeric
@attribute x81 numeric
@attribute x82 numeric
@attribute x83 numeric
@attribute x84 numeric
@attribute x85 numeric
@attribute x86 numeric
@attribute x87 numeric
@attribute x88 numeric
@attribute x89 numeric
@attribute x90 numeric
@attribute x91 numeric
@attribute x92 numeric
@attribute x93 numeric
@attribute x94 numeric
@attribute x95 numeric
@attribute x96 numeric
@attribute x97 numeric
@attribute x98 numeric
@attribute x99 numeric
@attribute x100 numeric
@attribute x101 numeric
@attribute x102 numeric
@attribute x103 numeric
@attribute x104 numeric
@attribute x105 numeric
@attribute x106 numeric
@attribute x107 numeric
@attribute x108 numeric
@attribute x109 numeric
@attribute x110 numeric
@attribute x111 numeric
@attribute x112 numeric
@attribute x113 numeric
@attribute x114 numeric
@attribute x115 numeric
@attribute x116 numeric
@attribute x117 numeric
@attribute y {-1,1}

@data
0.365456,-0.700156,0.509418,-0.114563,-0.560053,-0.310044,0.345563,-0.332703,-0.68488,0.047335,-0.09578,-0.074146,-0.326432,0.003419,0.335145,-0.031358,0.105582,1.596199,1.078398,0.475079,0.602525,0.448354,0.428666,-0.013539,-0.778008,-1.473308,0.385857,0.018499,1.362912,1.358865,0.097827,0.001578,0.119515,-1.120151,-0.868424,-1.34032,0.078808,0.067376,0.424105,0.40639,0.37683,0.980696,0.582895,1.037857,-0.506424,-0.489331,-0.26359,-0.433227,-0.417453,0.59097,0.412127,0.353639,-0.236349,-2.690461,-1.27885,-0.914301,-1.034202,0.860279,0.67274,-0.167043,-0.705731,-0.013022,0.223303,0.208556,0.211612,0.235827,-0.746168,-0.733087,-0.056069,-0.004856,-0.431376,-0.358322,-0.227575,-0.227727,-0.391725,-0.333128,-0.083019,-0.217674,-1.778406,-0.085218,-0.134873,0.35292,-0.169671,-0.234078,0.138068,0.307652,0.309909,0.29271,0.287145,0.399233,-1.755772,-2.08845,-0.449743,0.556974,1.171971,-0.273347,0.566962,0.671754,0.950652,-0.713611,0.287028,-0.24641,-0.371287,-0.199743,1.45722,0.206941,-0.706503,-0.618313,-0.487929,0.310173,-0.230728,0.308058,-1.062567,0.656889,1.707115,-0.285037,-0.145394,1
-0.016691,-0.844643,0.033531,-0.578994,-0.102357,1.252951,0.214273,-0.346251,-0.697129,-0.621599,-0.256355,-0.247847,-0.143223,0.091226,0.162932,0.30275,0.159581,1.501638,0.987398,0.007484,0.149241,0.135658,0.145372,-0.42978,-1.043168,-1.353423,0.146273,-0.342339,0.23017,0.234301,-0.881549,-0.929773,-0.679663,-1.269826,-0.852605,-1.051446,0.189091,0.553851,0.10374,-1.36239,0.531967,0.956512,-0.742509,-0.266316,-0.358198,-0.396276,-0.324644,-0.302806,-0.353044,0.43089,0.610864,0.167907,0.117291,-2.069501,-0.733712,-0.897694,-0.812609,0.697225,0.84653,0.022018,-1.338909,-0.51661,-0.94922,0.042763,0.046463,0.54318,-0.762883,-0.385968,-0.205724,-0.104911,-0.399117,-0.320172,-0.202857,-0.293313,-0.211059,-0.122675,0.129572,0.097888,-0.832227,0.37311,0.268866,0.904496,-0.997975,-1.130168,-0.029483,0.399451,0.420387,0.394515,0.379934,0.445112,-1.60014,-1.720863,-0.386446,0.949094,1.183634,-0.18929,0.60449,0.437517,0.883966,-0.917313,-0.223796,-0.283326,-0.11175,-0.694821,0.233581,0.337031,-0.778026,-0.462144,0.043066,0.492097,-0.28957,0.413169,-0.756096,0.987434,1.603761,-0.042572,0.711976,1
-0.521861,-1.338261,-0.250352,-1.300498,-0.232653,-0.061601,0.288697,-0.364314,-0.656611,-0.417571,-0.203333,-0.189159,-0.152692,-0.027571,0.133653,-0.229731,-0.214419,0.808509,0.161807,-0.363394,-0.383127,-0.46321,-0.478271,-0.190715,-1.813832,-1.975233,0.591904,-0.494215,-0.211495,-0.20657,-1.164785,-1.693372,-1.218693,-1.405513,-0.674919,-1.054695,-0.018474,0.644231,0.553719,-1.621366,0.468944,0.556037,-0.969639,0.098334,-0.950622,-0.960742,-0.79595,-0.977693,-0.981578,0.600324,1.092003,0.279372,0.210239,-1.828823,-0.846443,-0.827926,-1.025388,0.67232,1.054659,-0.454698,-0.641901,-0.658566,0.60147,0.214373,0.191446,0.041234,-0.608074,-0.858823,0.084601,0.110659,-0.216306,-0.12305,-0.005049,0.006573,-0.084557,-0.219247,-0.064137,-0.152383,-1.188403,-0.115992,-0.171127,0.163467,-1.175338,-1.120469,0.444685,0.167591,0.143358,0.145887,0.126876,0.143263,-1.613895,-1.352363,-0.667289,-0.268897,1.58935,-0.50681,0.054415,0.126241,1.076905,-0.696182,-0.10742,-0.031684,-0.130531,-0.131152,1.124258,0.699869,0.095458,-0.707736,-0.224009,0.055342,-0.797235,0.528534,-1.168231,1.005975,2.082569,-0.032667,0.346332,1
-0.878221,-1.367355,-1.238473,-1.935512,-0.426314,-0.086165,-0.113845,-0.273285,-0.873372,-0.316272,-0.342657,-0.320104,-0.085732,0.221471,0.109701,-0.119383,-0.001588,1.181797,0.797001,0.022152,0.044454,-0.153624,-0.140921,-0.418224,-1.162305,-1.467796,0.979901,0.670362,1.370322,1.373834,1.607748,1.538749,0.903991,-0.278679,-0.080353,-0.772258,0.064627,0.69351,0.376698,0.293546,-0.197049,-0.102311,0.57855,-0.151184,-0.826607,-0.814352,-0.817791,-0.792614,-0.761485,-0.177747,0.585906,-0.110189,0.614154,-1.431956,-0.644772,-0.493362,-0.894704,0.680497,0.461801,-0.720879,-0.340236,-0.243979,-0.073043,-0.174074,-0.190629,-0.267141,-0.8043,-1.038668,0.286551,-0.037984,-0.373183,-0.360611,-0.321311,-0.580165,-0.339027,-0.186358,0.048607,0.008034,-0.917202,0.070923,0.010875,0.308202,-0.953695,-0.952047,0.569906,-0.233901,-0.266033,-0.276754,-0.294352,-0.312153,-1.362882,-0.928244,-0.676329,-0.711507,1.370264,-1.127716,0.223461,0.182796,1.442039,-0.926157,0.418792,-0.226506,-0.315013,-0.663476,0.850028,0.733124,-0.068839,-0.402954,-0.985887,-0.277169,-0.799959,0.439778,0.140003,1.035931,0.729194,-0.374453,-0.42638,1
-0.755262,-1.50454,-0.726587,-1.824381,0.111717,-0.075174,-1.0061,-0.881598,-0.295007,-0.720437,-0.342982,-0.343228,0.008917,0.013168,0.081356,0.135679,0.541741,1.642649,1.338393,1.030951,1.04764,0.485957,0.500198,-0.387785,-1.142739,-1.150131,0.673896,0.08517,0.01474,0.02219,-0.072639,0.02836,-0.037594,-0.126164,0.477279,0.16131,-0.060903,0.346694,0.501482,0.084819,-0.169702,-0.317936,0.155211,0.568435,-0.277687,-0.281467,-0.2786,-0.239719,-0.23043,-0.270371,0.537211,-1.037129,1.336348,-1.145667,-0.414906,-0.496281,-0.311019,1.043223,0.198421,-0.448022,-1.159642,-0.417487,-0.830613,-1.109368,-1.079498,-0.445284,-0.667525,-1.323816,-0.305253,-0.333749,-0.096049,-0.204863,-0.170237,-0.573627,-0.408518,0.047992,0.387189,0.43512,-0.588877,0.383892,0.372834,0.337891,-2.061107,-1.981015,1.194788,-0.544589,-0.547313,-0.559666,-0.582601,-0.70477,-1.944652,-0.725371,0.331165,0.253755,1.652089,-0.130464,-0.526576,-0.698629,1.007106,-0.351565,-0.262262,0.02577,0.900564,-0.750976,0.769123,0.134863,0.041249,0.156417,-0.031273,-0.416658,-0.157355,-0.095092,0.274511,0.917691,0.56469,-0.78687,-0.429526,1
0.33832,-0.406721,-0.387154,-1.06886,-0.68946,0.308642,-1.531998,-0.870599,-0.407144,-0.12702,-0.056466,-0.052551,-0.093377,-0.034724,-0.105364,-0.260265,0.092379,1.606936,0.996316,0.753084,0.776391,0.643701,0.680848,0.13033,-0.678284,-0.791508,0.450752,0.340491,0.356729,0.35931,-0.166166,-0.088336,-0.261107,-0.086278,0.521102,0.403719,0.306316,-0.366874,-0.315276,-0.185108,-0.469469,-0.176078,0.477745,0.463751,-0.662227,-0.664765,-0.551028,-0.576214,-0.585587,0.146969,0.658886,-1.561424,0.599392,-1.381269,-0.32423,-0.852749,-0.519941,0.92195,0.307061,-0.429371,-0.917606,-0.718946,-0.708696,-1.682332,-1.661567,-0.240607,-0.450959,-0.489435,-0.138698,-0.179997,-0.217577,-0.284459,-0.192614,-0.234774,0.263914,0.615725,0.894678,0.958202,-0.673394,0.895117,0.889029,0.329244,-0.852638,-0.596938,1.083706,0.32711,0.305337,0.322723,0.299103,0.269412,-1.487489,-0.941146,-0.031716,0.456962,1.060701,-0.059619,-0.620265,-1.047743,1.531076,0.000756,0.197904,0.789041,0.219859,-0.514267,0.538945,0.131948,-0.269498,-0.177936,-0.455604,0.243595,-0.501359,0.504114,0.750358,1.247997,0.336868,-0.464337,-0.013556,1
-0.079149,-0.013331,-0.537288,-0.917851,0.102965,0.174534,-1.323404,-0.854398,-0.40274,0.225886,0.097677,0.109792,-0.163119,-0.135084,0.032511,-0.258516,0.224392,1.793026,1.401227,0.977589,1.104955,0.835133,0.87331,0.208292,-0.171839,-0.344126,0.671459,0.722973,1.460711,1.461711,0.252673,-0.035298,-0.561049,-0.399696,0.157724,-0.041899,-0.181033,0.160977,0.003648,-0.019506,0.029415,0.2023,0.253838,0.540028,-0.329633,-0.321015,-0.207522,-0.231544,-0.229751,0.282715,1.116695,-1.344361,1.099465,-0.793756,-0.005038,-0.581843,-0.37962,0.840457,0.16449,-0.811266,-0.476506,-0.74123,0.139805,-1.40685,-1.453675,-0.838816,-0.712485,-1.122601,-0.336856,-0.378914,-0.455842,-0.489703,-0.392158,-0.416495,-0.082405,0.217546,0.550836,0.563019,-0.539908,0.416142,0.401424,0.105457,-0.762156,-0.564851,1.682193,0.031686,0.000012,0.017497,-0.011385,-0.088211,-1.144348,-0.472317,-0.052459,0.043565,1.683971,-0.215862,0.314202,0.094866,1.50585,-0.736547,-0.244952,0.672256,0.453319,-0.599642,1.172376,0.077041,0.032515,-0.083735,-0.056384,-0.199885,-0.282299,0.101384,0.814887,1.125489,0.18768,-0.731495,0.361066,1
-0.558825,-0.263494,-0.959806,-1.28366,0.278183,0.416437,-1.358904,-0.756483,-0.290264,0.175605,0.145801,0.153582,-0.141895,-0.159055,0.133289,-0.146241,0.345564,1.665703,1.409319,0.874622,1.049478,0.695049,0.747422,0.230686,-0.144694,-0.250324,0.798208,0.684733,1.368062,1.368557,0.297629,-0.067318,-0.550467,-0.154272,0.266075,-0.236443,-0.506346,0.319631,-0.039647,0.0004,0.032535,-0.019439,0.263456,0.481207,0.036887,0.062818,0.145177,0.224916,0.20911,0.350137,0.986987,-1.358594,1.252078,-0.509798,0.552082,-0.589816,-0.131061,0.889381,-0.296026,-0.791564,-0.587095,-0.817038,-0.020451,-1.426595,-1.471151,-0.93201,-0.798693,-0.991042,-0.233984,-0.312143,-0.34494,-0.350707,-0.251225,-0.242472,0.167214,0.384872,0.691071,0.737765,-0.356673,0.645059,0.620025,0.292668,-0.8577,-0.727448,1.507105,0.279293,0.261915,0.262657,0.23587,0.120077,-0.89359,-0.435448,0.050205,0.043353,1.67067,-0.025128,0.699386,0.467951,1.474313,-1.155799,-0.075275,0.615364,1.082248,-0.382099,0.483359,-0.339252,-0.172097,-0.154579,-0.211733,0.079772,0.109371,-0.080133,0.589391,0.985856,0.276789,-0.422934,0.422709,1
-0.514117,0.229185,-0.901359,-0.945195,0.322526,0.388375,-1.356532,-0.658366,-0.232606,-0.012792,0.040165,0.042463,-0.027332,-0.002001,0.064151,0.015369,0.397275,1.661649,1.498534,1.027876,1.172194,0.809358,0.842571,0.054325,0.294147,0.166129,0.710039,0.481112,1.333929,1.336059,0.402233,0.059279,-0.44563,-0.076296,0.330957,0.075438,-0.085264,0.15848,0.222389,0.097308,0.063151,0.177527,0.393892,0.363862,0.094645,0.091662,0.088457,0.294715,0.294189,0.152981,0.815233,-1.37571,1.249654,-0.245398,0.620755,-0.615723,-0.144545,0.833158,-0.114878,-0.685363,-0.720268,-0.753573,0.399182,-1.308417,-1.304835,-0.587612,-0.497182,-0.468133,-0.221349,-0.331835,-0.210961,-0.246696,-0.197285,-0.39003,0.078652,0.444387,0.798054,0.918311,-0.120778,0.987029,0.949373,0.389715,-0.503845,-0.402517,1.089302,0.557674,0.532031,0.548429,0.528293,0.421801,-0.917789,-0.308405,0.050462,0.149679,1.231999,0.177307,0.420785,0.315856,1.389927,-0.751697,-0.014994,0.80226,1.292417,-0.475103,0.828792,-0.278643,0.118927,-0.476307,-0.052726,0.44329,0.010391,0.250076,0.878457,0.447068,-0.517637,-0.3978,0.710145,1
-0.266296,-0.031848,-0.507178,-1.269864,-0.127752,0.219239,-1.265751,-0.714223,-0.390154,-0.161052,0.055686,0.066636,-0.154182,-0.091574,0.151062,-0.142054,0.222551,1.630243,1.503961,1.113584,1.245174,0.837574,0.858187,0.202096,0.078826,-0.069636,0.590089,0.449232,1.425273,1.427083,0.100095,-0.085023,-0.73478,-0.266327,0.413098,-0.427388,-0.425164,0.150811,0.319665,-0.200178,-0.104714,0.387613,0.065072,0.422172,0.084169,0.091235,0.127027,0.21677,0.216088,0.364794,1.31906,-1.277384,1.142069,-0.902666,0.033512,-0.985351,-0.423689,0.962787,-0.132108,-0.229103,-0.83344,-0.683695,0.690322,-1.284048,-1.348124,-0.018476,-1.010835,-0.619082,0.124203,0.015121,0.318492,0.216217,0.205341,-0.444756,0.262552,0.726738,1.159382,1.137022,0.091769,1.050129,1.021786,0.079858,-1.100979,-0.862064,1.716673,0.374177,0.364236,0.357628,0.318897,0.224124,-1.53848,-0.985161,-0.291834,0.045489,1.732614,-0.258852,0.523557,0.327549,1.764845,-1.104011,-0.129156,0.650532,0.677258,-0.689985,1.16821,-0.353937,-0.161499,-0.741844,0.296614,0.240275,0.079264,0.034589,0.443641,0.760791,0.175865,-0.528164,0.422062,1
0.355426,0.125004,-0.706753,-1.400703,-0.187279,-0.059298,-1.863718,-0.93673,-0.572685,-0.590125,0.176706,0.195846,-0.010279,-0.050491,-0.382132,0.181904,0.341992,1.937933,1.223236,0.806021,0.859423,0.876815,0.958293,0.087194,0.052698,-0.188225,0.691127,0.678698,1.293772,1.294939,0.043766,0.192025,-0.514556,-0.022503,0.379386,-0.125493,-0.317925,0.101224,0.289938,-0.650579,-0.225976,0.362223,-0.198936,0.174159,-1.209638,-1.199173,-0.996256,-0.690194,-0.695087,0.111679,0.657654,-1.88578,1.347608,-0.277779,0.624969,-1.480339,-0.563896,1.457851,0.455347,0.400968,-0.954898,-0.507925,-1.495716,-1.964971,-1.883824,0.163732,-0.506147,-0.033474,-0.016421,-0.120968,0.145595,0.036118,-0.068704,-0.1947,0.446879,0.828597,1.301063,1.434732,0.735268,1.309291,1.327115,0.617043,-0.682276,-0.208589,1.430968,0.982933,0.967186,0.977865,0.951903,0.793594,-1.19374,-0.503443,0.195699,0.141617,1.190174,-0.03783,-0.478829,-1.008082,3.050047,-0.818409,-0.302986,-0.093392,0.889919,-0.981486,1.071163,0.204591,0.399397,-0.815387,0.056068,0.889779,-1.006567,1.214852,0.464366,0.516128,-0.099262,-0.606888,0.133147,1
-1.078226,-0.704847,-0.59988,-0.388197,0.921697,-0.737374,-2.039176,-1.328273,-0.449882,-0.425532,0.150536,0.166262,-0.087061,-0.184646,-0.269334,0.201624,0.525526,1.888796,1.495509,0.936784,0.933388,0.437201,0.567851,-0.160819,0.262231,0.228885,1.084873,0.827316,1.259663,1.263375,0.047277,0.061635,-0.041857,0.465306,0.829287,-0.204636,-0.664159,-0.317511,0.00634,-0.59291,0.142487,0.426625,-0.481029,0.041787,-1.111148,-1.035274,-0.764539,-0.473026,-0.439759,0.453455,0.256921,-2.04838,2.18781,1.052356,2.352178,-0.977548,-0.277978,0.410726,0.045294,-0.279304,-0.193427,-0.601775,-0.706714,-1.931961,-1.852944,-0.376164,-0.628838,-0.514183,0.095045,0.122493,-0.232765,-0.172303,-0.019995,0.01082,0.480543,0.932976,1.294573,1.37453,-0.399127,1.294518,1.307456,-0.138929,-0.490355,-0.186977,0.966862,0.00766,0.03503,0.010942,0.020902,-0.137398,-1.468468,-0.149206,0.463795,-1.315153,1.739178,-0.303701,-0.498815,-0.32611,2.240257,-1.017917,0.083112,0.334386,1.379672,-2.098079,-0.650812,0.465049,-0.888339,-0.505341,-0.053327,0.175711,-0.762002,0.742966,-1.06186,-1.619526,-0.334261,-1.204378,0.568247,1
-0.95595,-0.348411,-0.886892,-0.583774,1.623299,-0.991313,-2.441103,-1.22856,-0.052649,-0.177627,0.182917,0.198402,-0.326267,-0.676285,-0.0039,-0.075841,0.132586,2.360997,1.892677,0.976209,1.032919,0.34559,0.553438,-0.155023,0.157709,-0.252626,1.127143,0.217572,1.505584,1.516806,0.276885,-0.197875,-0.15075,0.660079,0.84315,-0.822066,-1.124146,0.24777,0.857846,-0.879914,1.202144,0.809077,0.001013,-0.419558,-1.46275,-1.38662,-0.992224,-0.636232,-0.595395,0.532222,0.475379,-2.40942,2.283463,1.680407,3.255377,-1.424389,-1.841659,0.740507,0.101329,0.760583,-0.557027,0.629402,-0.488635,-2.387367,-2.312207,-1.123807,-0.531425,-1.146249,0.019183,-0.018956,-0.614872,-0.365139,-0.082724,0.224248,0.476699,1.139487,1.538884,1.665294,-0.501963,1.634546,1.719815,-0.460209,-0.62437,-0.435779,0.561738,-0.113108,-0.0685,-0.122591,-0.115797,-0.270631,-1.675266,0.119572,0.148476,-2.645218,1.557616,-0.180696,-0.245918,-0.274528,2.791073,-2.518717,1.15452,0.628408,2.466149,-2.076209,1.033352,0.930987,-0.439593,-0.612778,-1.395027,0.036119,-0.932317,0.782153,-1.663572,-2.464476,-0.457122,-1.471625,0.151738,1
-0.476484,-0.773953,-0.39417,-1.220423,-0.139142,0.202094,-1.833462,-0.878814,-0.660536,-1.149567,0.274014,0.263932,0.807705,0.732437,0.190268,0.162737,0.491102,1.324304,1.179734,1.085352,1.055858,0.733382,0.741178,-0.451492,-0.300109,-0.131209,0.334695,0.027846,-0.332359,-0.323129,-0.131105,-0.015045,0.13242,0.89929,1.682288,1.06481,0.622724,-0.095181,-0.357356,-0.048638,-0.315325,-1.191462,0.710337,0.2032,-0.032788,-0.072086,-0.173796,-0.047825,-0.054417,-0.114308,0.93525,-1.888283,1.04884,-0.728239,0.081437,-1.029526,-0.107081,0.457227,0.160456,-0.231234,-1.106248,-0.282956,-0.326238,-1.739005,-1.687814,0.594496,-0.150018,0.362226,0.400434,0.320972,0.778741,0.672215,0.744521,-0.102485,0.844199,1.592537,1.87853,1.942829,0.139084,1.963022,1.976037,0.020898,-1.307369,-1.054969,0.904465,0.432099,0.43114,0.429058,0.411097,0.334655,-1.589297,-0.365469,-0.025277,0.166193,0.669916,0.463165,-0.478202,-0.932259,0.994133,0.114148,0.078826,1.700654,0.95087,-1.093903,0.224321,-0.065327,-0.46674,-0.997264,-0.607302,0.516722,-0.103946,0.391272,0.635348,0.056062,-0.58958,-0.242573,0.019163,1
0.495959,-0.820245,0.197864,-0.854138,0.060915,-0.013799,-1.923879,-0.967034,-0.78288,-0.907321,-0.172723,-0.173513,0.10781,0.009087,-0.768151,-0.40344,-0.163581,1.023751,0.650983,0.5577,0.538176,0.608888,0.644319,-0.077752,-0.042401,0.153242,0.27836,0.268382,-0.172084,-0.158787,-0.241698,0.062792,0.399777,1.029517,1.698718,1.80856,1.18352,-0.679958,-0.018724,-0.371177,-0.340497,-0.60895,0.06724,0.256112,-0.875384,-0.899015,-0.862877,-0.765995,-0.781995,-0.485781,0.658126,-1.978611,1.110318,-0.478911,-0.103275,-0.860891,-0.151784,0.372393,0.121973,-0.228328,-1.017427,-0.383177,-1.571873,-1.905746,-1.798297,0.523675,0.194747,0.598432,0.129819,0.010936,0.250914,0.131025,0.206189,-0.274176,0.491734,1.285396,1.706363,1.846457,0.093443,1.819955,1.854956,0.231607,-0.780959,-0.455718,1.164378,0.581775,0.584971,0.591774,0.575892,0.524944,-1.310527,0.00759,0.761121,-0.248033,0.258605,0.198755,-0.884005,-1.667792,1.029802,0.732552,-0.613125,1.721362,0.643414,-1.214869,0.012048,0.671823,-0.878309,-1.050412,-0.22462,0.652435,-0.761413,0.986927,0.458356,0.035573,-0.433741,-0.309136,0.120776,1
0.047814,-0.626584,0.167026,-0.976385,-0.094692,0.574893,-1.705497,-0.350638,-0.290852,0.053611,-0.595374,-0.609536,-0.498885,-0.37663,-0.809829,-0.591928,-0.378246,1.397829,1.57454,1.423262,1.429982,0.975638,1.014491,0.356824,-0.303435,-0.431763,-0.23094,-0.127994,-0.201161,-0.199044,-0.212736,-0.028666,-0.044414,0.59781,1.293663,0.888512,0.734843,-0.365918,0.013181,0.426385,0.140364,-0.256781,0.837192,0.429765,0.711925,0.712036,0.647848,0.715798,0.689795,-0.002898,0.853121,-1.706376,0.864752,-1.083056,-0.301124,-0.82337,0.072351,0.695501,-0.526754,-0.509506,-0.61371,-0.79789,1.444367,-1.717673,-1.643085,0.051256,-0.113816,0.064836,0.26082,0.081412,0.5614,0.384557,0.340079,-0.529332,0.101312,0.865297,1.13606,1.185132,-1.006251,1.243963,1.194969,-0.014922,-0.717871,-0.730113,0.572528,-0.146667,-0.174591,-0.148102,-0.157865,-0.108434,-1.092667,-0.471052,0.113526,0.313288,0.627251,0.195445,0.533318,-0.01912,0.728895,0.333765,0.009525,1.751016,1.281064,-0.204978,0.671555,-0.361113,-0.725134,-0.419498,-0.198519,-0.018987,0.720792,-0.577745,0.202713,0.662559,0.373526,0.273535,0.894713,1
0.364767,0.14368,0.932973,0.545958,-0.153752,0.010667,-1.53974,-0.252933,0.275923,0.468323,0.003897,-0.012985,-0.246848,-0.197755,-0.588925,-0.645259,-0.352407,1.377603,1.44388,1.483712,1.433272,1.124057,1.174025,0.280849,0.306399,0.096721,-0.583952,-0.574621,-0.389742,-0.391389,-0.293036,-0.15159,0.61195,1.397839,1.586178,1.063634,0.887984,-0.516729,0.019636,0.020378,0.037099,0.332552,0.646144,0.859451,0.718106,0.738618,0.810098,0.794921,0.777009,0.221889,0.675894,-1.538159,0.377428,-0.042099,0.339813,-0.709232,0.149298,-0.016359,-0.588191,-0.673748,-0.833696,-0.55436,0.572336,-1.56263,-1.328837,0.715067,0.702128,0.652107,-0.681363,-0.59665,-0.183457,-0.28333,-0.302447,-0.639912,-0.262223,0.440743,0.734061,0.929979,-1.457612,1.186943,1.199188,-0.017815,0.014299,0.070736,-0.042825,0.278165,0.285677,0.298066,0.331341,0.384353,-0.561032,-0.644299,0.079548,0.486053,0.157301,0.496971,0.050635,-0.643387,0.318337,1.233891,0.868683,1.374644,0.796303,-0.196859,0.668307,-0.553692,-0.755964,-0.58557,0.172676,0.480444,0.897165,-0.392074,-0.247803,-0.718899,-0.348314,0.08943,1.16604,-1
-0.2101,-0.4474,0.352832,0.155441,-0.092746,0.072924,-1.343604,-0.46459,0.243273,0.501234,-0.00668,-0.016252,-0.253296,-0.171793,-0.333297,-0.44522,-0.109163,1.546878,1.500749,1.339901,1.330177,0.840608,0.884675,0.268585,-0.253353,-0.425566,0.072036,-0.188615,-0.020315,-0.019511,-0.199603,-0.281771,0.223846,0.852452,1.123331,0.34516,-0.017263,-0.377894,-0.087392,0.250482,0.021236,0.125873,0.579952,0.789628,0.403339,0.436897,0.565328,0.458029,0.445505,0.548078,0.834966,-1.354494,0.462372,-0.420895,0.360084,-0.484074,-0.101304,0.234385,-0.43537,-1.051703,-0.596858,-0.652208,0.50634,-1.363316,-1.200523,-0.273341,0.317083,-0.262974,-0.491793,-0.428124,-0.355008,-0.390018,-0.316367,-0.359507,-0.224687,0.182803,0.37337,0.494986,-1.818191,0.62211,0.597017,-0.019469,-0.302801,-0.224774,0.48792,-0.041303,-0.03423,-0.036707,-0.019084,0.02343,-0.87349,-0.87694,-0.272008,0.12839,0.884166,0.2959,0.409656,0.039032,0.59791,0.236694,0.603232,1.155371,0.475637,-0.294661,0.288778,-0.421352,-0.754381,-0.219956,-0.170475,0.082559,0.657321,-0.436417,-0.360207,-0.194426,0.256876,-0.143185,0.801265,-1
0.238209,-0.205594,-0.222326,-0.448652,-0.13397,0.490066,-1.369462,-0.378524,0.125106,0.093572,0.242212,0.231805,-0.110414,-0.08382,-0.228529,-0.234055,-0.020291,1.329821,1.319503,1.147385,1.300007,1.231091,1.28019,0.43049,0.399145,0.229936,-0.041052,-0.022646,0.186864,0.186784,-0.156204,-0.037286,-0.183874,0.692989,0.928697,0.451936,-0.057122,-0.103583,0.1614,0.219235,-0.117983,-0.198659,0.285462,0.492865,0.713354,0.707794,0.813598,0.902562,0.871678,0.281502,0.833678,-1.3777,0.414116,-0.381204,0.322211,-0.682413,-0.135291,0.696552,-0.90734,-0.554347,-0.680189,-0.35657,-2.238806,-1.498193,-1.450714,-0.045971,-0.067228,0.121757,-0.232658,-0.279915,0.038463,-0.035912,-0.116072,-0.208496,0.223232,0.665785,0.942519,1.078377,0.109555,1.079877,1.113851,0.34672,-0.144272,0.08565,0.864679,0.546157,0.577945,0.546914,0.549127,0.501771,-0.717449,-0.6295,0.321134,0.875325,0.182525,0.833142,0.178815,-0.514228,0.834975,-0.069854,-0.065901,0.516033,0.934059,0.014247,-0.033507,-0.929703,-0.513627,-0.446797,-0.011114,0.572433,0.911055,-0.448084,0.352875,0.285914,-0.109807,-0.004154,0.400868,1
