@relation WekaExcel-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute x1 numeric
@attribute x2 numeric
@attribute x3 numeric
@attribute x4 numeric
@attribute x5 numeric
@attribute x6 numeric
@attribute x7 numeric
@attribute x8 numeric
@attribute x9 numeric
@attribute x10 numeric
@attribute x11 numeric
@attribute x12 numeric
@attribute x13 numeric
@attribute x14 numeric
@attribute x15 numeric
@attribute x16 numeric
@attribute x17 numeric
@attribute x18 numeric
@attribute x19 numeric
@attribute x20 numeric
@attribute x21 numeric
@attribute x22 numeric
@attribute x23 numeric
@attribute x24 numeric
@attribute x25 numeric
@attribute x26 numeric
@attribute x27 numeric
@attribute x28 numeric
@attribute x29 numeric
@attribute x30 numeric
@attribute x31 numeric
@attribute x32 numeric
@attribute x33 numeric
@attribute x34 numeric
@attribute x35 numeric
@attribute x36 numeric
@attribute x37 numeric
@attribute x38 numeric
@attribute x39 numeric
@attribute x40 numeric
@attribute x41 numeric
@attribute x42 numeric
@attribute x43 numeric
@attribute x44 numeric
@attribute x45 numeric
@attribute x46 numeric
@attribute x47 numeric
@attribute x48 numeric
@attribute x49 numeric
@attribute x50 numeric
@attribute x51 numeric
@attribute x52 numeric
@attribute x53 numeric
@attribute x54 numeric
@attribute x55 numeric
@attribute x56 numeric
@attribute x57 numeric
@attribute x58 numeric
@attribute x59 numeric
@attribute x60 numeric
@attribute x61 numeric
@attribute x62 numeric
@attribute x63 numeric
@attribute x64 numeric
@attribute x65 numeric
@attribute x66 numeric
@attribute x67 numeric
@attribute x68 numeric
@attribute x69 numeric
@attribute x70 numeric
@attribute x71 numeric
@attribute x72 numeric
@attribute x73 numeric
@attribute x74 numeric
@attribute x75 numeric
@attribute x76 numeric
@attribute x77 numeric
@attribute x78 numeric
@attribute x79 numeric
@attribute x80 numeric
@attribute x81 numeric
@attribute x82 numeric
@attribute x83 numeric
@attribute x84 numeric
@attribute x85 numeric
@attribute x86 numeric
@attribute x87 numeric
@attribute x88 numeric
@attribute x89 numeric
@attribute x90 numeric
@attribute x91 numeric
@attribute x92 numeric
@attribute x93 numeric
@attribute x94 numeric
@attribute x95 numeric
@attribute x96 numeric
@attribute x97 numeric
@attribute x98 numeric
@attribute x99 numeric
@attribute x100 numeric
@attribute x101 numeric
@attribute x102 numeric
@attribute x103 numeric
@attribute x104 numeric
@attribute x105 numeric
@attribute x106 numeric
@attribute x107 numeric
@attribute x108 numeric
@attribute x109 numeric
@attribute x110 numeric
@attribute x111 numeric
@attribute x112 numeric
@attribute x113 numeric
@attribute x114 numeric
@attribute x115 numeric
@attribute x116 numeric
@attribute x117 numeric
@attribute y {-1,1}

@data
0.285378,0.038303,0.537414,0.367421,0.676867,0.546489,0.864554,0.449093,0.382907,0.681346,0.487981,0.486967,0.265983,0.201114,0.403392,0.32788,0.258883,0.11691,0.19993,0.267453,0.244346,0.252605,0.278811,0.875247,0.141926,0.146122,0.305757,0.533049,0.582249,0.581962,0.200291,0.147172,0.327018,0.431889,0.509816,0.549817,0.64491,0.757156,0.755692,0.213949,0.899476,0.741584,0.187116,0.617084,0.620294,0.626078,0.672657,0.555416,0.543055,0.821811,0.748513,0.880551,0.314984,0.390234,0.186539,0.521871,0.292873,0.303064,0.417754,0.143878,0.37548,0.261907,0.832339,0.829441,0.794726,0.59184,0.638617,0.647439,0.140894,0.080179,0.08755,0.078428,0.050251,0.134283,0.045989,0.111185,0.197062,0.330924,0.333246,0.402513,0.397708,0.639279,0.373826,0.429432,0.663524,0.653478,0.655491,0.653744,0.658685,0.66268,0.266495,0.394304,0.435942,0.382879,0.721118,0.352122,0.446026,0.487597,0.284045,0.804457,0.551941,0.655549,0.137588,0.516674,0.490094,0.379883,0.17602,0.237464,0.667655,0.670966,0.671274,0.414805,0.18809,0.607607,0.913732,0.63174,0.803736,1
0.293443,0.113278,0.580158,0.370258,0.670705,0.555852,0.843705,0.320781,0.373164,0.594704,0.462685,0.460989,0.253026,0.172907,0.439049,0.338502,0.282597,0.095259,0.133776,0.179042,0.16185,0.207276,0.228507,0.864497,0.00271,0,0.280283,0.541783,0.616612,0.616858,0.225146,0.154569,0.322086,0.360938,0.442728,0.644077,0.743149,0.719042,0.798833,0.182792,0.898575,0.81437,0.188168,0.618883,0.561937,0.551762,0.597371,0.479776,0.474608,0.866758,0.756889,0.849602,0.405205,0.275986,0,0.513397,0.177813,0.346272,0.606661,0.295841,0.27548,0.321904,0.735443,0.834083,0.784133,0.570419,0.616069,0.566045,0.110009,0.061932,0.047004,0.042739,0.030023,0.115309,0.024941,0.10181,0.177625,0.300927,0.369861,0.379012,0.387478,0.664685,0.152662,0.22814,0.678353,0.589955,0.590127,0.591933,0.593372,0.596807,0.015566,0.389186,0.425833,0.536397,0.769586,0.466773,0.124661,0.231644,0.175376,0.915268,0.579624,0.670678,0.109563,0.395733,0.612805,0.430047,0.300169,0.324336,0.776948,0.616663,0.572276,0.458892,0.226674,0.578361,0.843444,0.4873,0.742459,1
0.238627,0.006589,0.536759,0.232813,0.789502,0.628952,0.836699,0.343709,0.374323,0.585163,0.479242,0.478246,0.286444,0.18705,0.380209,0.327243,0.302247,0.151684,0.17997,0.204805,0.190268,0.1509,0.171095,0.883286,0,0.052461,0.369092,0.533242,0.592986,0.593063,0.199864,0.160628,0.347123,0.404482,0.474442,0.606222,0.655674,0.744739,0.785176,0.256874,0.906794,0.746537,0.189247,0.735045,0.565679,0.566864,0.616255,0.504591,0.490487,0.822341,0.713822,0.846003,0.64232,0.276968,0.065776,0.599981,0.459514,0.46495,0.500677,0.256656,0.164626,0.245411,0.799636,0.818011,0.801727,0.505037,0.622694,0.543229,0.120557,0.075277,0.083086,0.073468,0.063924,0.150835,0.042124,0.075785,0.137383,0.26253,0.248476,0.364282,0.353949,0.774584,0.001771,0.053623,0.799027,0.632377,0.6355,0.635439,0.636076,0.622767,0.201795,0.414191,0.550937,0.59377,1,0.377867,0.426378,0.47987,0.267954,0.785146,0.527444,0.609599,0.356947,0.421791,0.475462,0.400507,0.184081,0.389211,0.744914,0.677533,0.607165,0.466693,0.229247,0.657988,0.941551,0.493327,0.740665,-1
0.261299,0.322996,0.487234,0.419723,0.784634,0.736426,0.873929,0.393418,0.325935,0.527946,0.468819,0.468136,0.271329,0.217482,0.431491,0.328104,0.297101,0.239751,0.317133,0.364036,0.365922,0.314768,0.334732,0.868892,0.330976,0.307363,0.32194,0.547537,0.597114,0.596869,0.196137,0.147898,0.319877,0.330806,0.409365,0.604385,0.734345,0.715938,0.5775,0.341112,0.90012,0.692861,0.415559,0.641678,0.730702,0.730147,0.774399,0.679397,0.665992,0.762007,0.736368,0.881074,0.576905,0.269828,0.071844,0.586852,0.477979,0.367908,0.490226,0.195591,0.267033,0.270286,0.585012,0.816393,0.751102,0.518967,0.536162,0.504895,0.136304,0.118307,0.113105,0.112032,0.111394,0.182448,0.129579,0.175356,0.236932,0.352868,0.418447,0.43227,0.431114,0.681319,0.167176,0.200291,0.729263,0.557374,0.560601,0.560612,0.565474,0.549593,0.22564,0.258737,0.495569,0.714518,0.879105,0.360524,0.448708,0.473118,0.217893,0.730619,0.642096,0.520495,0.403974,0.467574,0.500769,0.295067,0.192237,0.419044,0.642223,0.606161,0.755629,0.316973,0.5653,0.696386,0.603158,0.336998,0.699709,-1
0.426645,0.278521,0.637342,0.407001,0.775009,0.776336,0.854548,0.351467,0.31081,0.576329,0.487132,0.486706,0.269446,0.181319,0.403259,0.356109,0.333599,0.21492,0.27312,0.260804,0.280648,0.316938,0.343081,0.844903,0.31522,0.302575,0.303873,0.627668,0.713887,0.713919,0.292641,0.236784,0.390492,0.483655,0.528088,0.605681,0.671249,0.704586,0.779477,0.212936,0.904714,0.811333,0.164965,0.660534,0.61517,0.609832,0.647111,0.583855,0.567832,0.762284,0.769064,0.865651,0.574075,0.29453,0.051651,0.620689,0.435257,0.463764,0.400511,0.310182,0.127845,0.274161,0.510382,0.826202,0.804537,0.562555,0.614821,0.622925,0.117976,0.07491,0.091618,0.086003,0.07119,0.15902,0.079356,0.116249,0.201633,0.344999,0.409643,0.447004,0.444196,0.826621,0.154823,0.222815,0.885832,0.743971,0.754762,0.748093,0.752468,0.738431,0.34054,0.350461,0.584069,0.67991,0.910639,0.422176,0.518772,0.467339,0.304411,0.739972,0.583498,0.544168,0.298625,0.354214,0.474404,0.398953,0.141303,0.32124,0.805665,0.786179,0.630146,0.505108,0.344057,0.659403,0.794816,0.509012,0.788293,1
0.373392,0.156607,0.575124,0.373237,0.666384,0.644172,0.886698,0.332832,0.383333,0.569064,0.494748,0.494249,0.268128,0.181871,0.430695,0.362943,0.298919,0.176072,0.215971,0.216417,0.231013,0.235081,0.247086,0.886726,0.199513,0.185029,0.41527,0.52368,0.634294,0.634513,0.202972,0.158615,0.323598,0.428593,0.473682,0.433438,0.584101,0.714785,0.768429,0.369874,0.878888,0.777483,0.317899,0.814524,0.591622,0.588714,0.635301,0.546726,0.529116,0.858577,0.758029,0.893705,0.328929,0.242001,0.106878,0.505524,0.333139,0.611811,0.474172,0.2881,0.1316,0.30349,0.506886,0.854466,0.835261,0.604389,0.633866,0.646814,0.11181,0.064928,0.111779,0.099483,0.062726,0.138823,0.048073,0.087087,0.175428,0.313012,0.37191,0.423724,0.413075,0.820878,0.278403,0.309002,0.715565,0.784832,0.794207,0.786951,0.789543,0.786869,0.214441,0.132418,0.487177,0.673618,0.735106,0.459575,0.530185,0.539465,0.377534,0.607495,0.624925,0.498365,0.279711,0.547007,0.493797,0.308752,0.219345,0.239215,0.748828,0.817865,0.637691,0.514158,0.216668,0.618671,0.893741,0.679239,0.777059,1
0.277581,0.008892,0.627141,0.350782,0.746614,0.605356,0.845377,0.282466,0.37961,0.54895,0.480096,0.479547,0.261342,0.176662,0.41906,0.345611,0.303609,0.206475,0.260843,0.23649,0.24045,0.20414,0.216598,0.850302,0.073547,0.081668,0.40614,0.534385,0.665172,0.665907,0.274241,0.200953,0.395123,0.501183,0.576688,0.549281,0.62801,0.742105,0.752536,0.338876,0.884353,0.766682,0.370005,0.912104,0.592844,0.593236,0.63955,0.538236,0.518298,0.834982,0.824116,0.851986,0.566687,0.314072,0.081136,0.643558,0.425457,0.504851,0.494737,0.186336,0.198738,0.232309,0.59842,0.823731,0.80743,0.49456,0.645541,0.50708,0.094284,0.065435,0.115967,0.102465,0.077843,0.138988,0.033391,0.067355,0.128244,0.224038,0.140447,0.327108,0.322411,0.696046,0.121774,0.143708,0.745526,0.538858,0.544376,0.540989,0.543652,0.548128,0.213987,0.232576,0.538242,0.578453,0.913003,0.354472,0.498312,0.455829,0.301748,0.681962,0.618037,0.633475,0.354263,0.403058,0.52582,0.382705,0.214265,0.377525,0.792667,0.596092,0.642137,0.384696,0.165455,0.60283,0.94215,0.564288,0.817129,1
0.285309,0.149011,0.619675,0.412099,0.794556,0.540209,0.821755,0.295588,0.357915,0.571387,0.473691,0.474072,0.250364,0.164516,0.415302,0.327938,0.305971,0.232017,0.293603,0.221842,0.248223,0.192525,0.199101,0.876879,0.281671,0.274259,0.43354,0.559405,0.668469,0.669185,0.227198,0.194609,0.362606,0.449942,0.535952,0.492249,0.679008,0.564083,0.711641,0.519921,0.893985,0.751099,0.444413,0.972356,0.614061,0.615803,0.642402,0.583277,0.57567,0.818013,0.75488,0.83411,0.649289,0.388429,0.158169,0.619759,0.483302,0.505456,0.400612,0.259725,0.186249,0.26187,0.615387,0.836259,0.817595,0.569138,0.66447,0.633542,0.114136,0.075667,0.100488,0.093441,0.069721,0.118454,0.041397,0.078657,0.158132,0.272846,0.214123,0.402395,0.397972,0.7333,0.289558,0.268514,0.755864,0.674954,0.681032,0.677447,0.682537,0.681547,0.23991,0.2036,0.547345,0.477233,0.828385,0.259363,0.533237,0.528425,0.411114,0.665787,0.685145,0.612991,0.421965,0.412378,0.545794,0.386254,0.1685,0.267788,0.75105,0.707474,0.624018,0.470765,0.18031,0.38862,0.673364,0.474986,0.769511,1
0.277374,0.441568,0.551883,0.609206,0.814876,0.569756,0.812896,0.40729,0.369068,0.506986,0.485538,0.485042,0.248648,0.189855,0.403865,0.335782,0.308631,0.350021,0.451172,0.43557,0.454929,0.375267,0.399136,0.864738,0.542242,0.465539,0.285733,0.459697,0.68741,0.687508,0.22715,0.212065,0.37161,0.477256,0.509772,0.329744,0.624318,0.690332,0.651984,0.387669,0.940135,0.797438,0.410438,0.804958,0.770058,0.773489,0.80338,0.773398,0.771059,0.800362,0.709859,0.819066,0.611082,0.584921,0.428207,0.421181,0.387625,0.477645,0.301093,0.346761,0.181326,0.292501,0.72312,0.81958,0.812759,0.733613,0.658093,0.756092,0.082951,0.051761,0.098577,0.094768,0.065264,0.131298,0.078605,0.13457,0.256105,0.420384,0.451189,0.556319,0.557295,0.725089,0.467416,0.488957,0.642563,0.81754,0.827246,0.820053,0.828774,0.811051,0.253547,0.088653,0.473257,0.507543,0.798562,0.356754,0.490761,0.482394,0.696421,0.595421,0.73452,0.491987,0.362747,0.257426,0.644359,0.231403,0.189467,0.138788,0.728207,0.840036,0.772467,0.445994,0.23374,0.17414,0.341852,0.316684,0.815622,1
0.182852,0.204979,0.475665,0.411549,0.861871,0.646325,0.84431,0.340308,0.200252,0.386503,0.493037,0.49283,0.296312,0.231581,0.364333,0.355314,0.325364,0.272723,0.350624,0.280657,0.299757,0.274954,0.304261,0.822745,0.341822,0.293811,0.315447,0.541964,0.774042,0.774408,0.37334,0.352969,0.476848,0.52062,0.550582,0.438798,0.691162,0.791699,0.725942,0.274604,0.964751,0.753192,0.328802,0.730333,0.622664,0.61947,0.649552,0.634608,0.628685,0.770659,0.714157,0.845857,0.802102,0.433665,0.306457,0.442772,0.387404,0.479577,0.407529,0.371113,0.129233,0.294517,0.708428,0.884825,0.891182,0.74458,0.636867,0.765849,0.121163,0.070451,0.113449,0.106354,0.084612,0.144817,0.089036,0.149156,0.282816,0.464809,0.440186,0.604727,0.602507,0.798458,0.280082,0.343764,0.686225,0.846594,0.855002,0.848379,0.854408,0.834206,0.144532,0.193531,0.503897,0.522859,0.946438,0.34532,0.396128,0.403386,0.749186,0.643198,0.625653,0.611139,0.354373,0,0.567116,0.370531,0.156254,0.102748,0.694255,0.893817,0.615638,0.582413,0.197295,0.21909,0.432083,0.301835,0.823142,1
0.331627,0.307676,0.496581,0.330409,0.815986,0.453528,0.751078,0.398016,0.287418,0.563365,0.514922,0.516172,0.298347,0.209417,0.391393,0.310655,0.279355,0.298673,0.314884,0.291925,0.298436,0.247751,0.269681,0.906672,0.43602,0.384797,0.389098,0.552037,0.658906,0.658834,0.245618,0.281619,0.400908,0.421101,0.469963,0.432645,0.712003,0.692004,0.768818,0.543981,0.934622,0.774848,0.411635,0.78806,0.563185,0.569373,0.599588,0.555186,0.55597,0.779037,0.645246,0.769377,0.650562,0.460182,0.255307,0.347101,0.399475,0.603523,0.435454,0.401269,0.174941,0.380999,0.690994,0.739233,0.725007,0.73712,0.620943,0.734252,0.15832,0.091573,0.101937,0.09603,0.067311,0.109205,0.067573,0.143167,0.277944,0.443813,0.538664,0.54414,0.539061,0.795536,0.343102,0.352893,0.751236,0.824245,0.828859,0.8244,0.827558,0.802149,0.266418,0.305494,0.555489,0.409351,0.779235,0.210836,0.544391,0.558283,0.642295,0.598349,0.692154,0.390262,0.407681,0.438042,0.676186,0.387499,0.190257,0.122272,0.641311,0.82978,0.566283,0.591935,0.298939,0.390271,0.530209,0.40623,0.679974,1
0.410844,0.16183,0.526751,0.30673,0.662411,0.62947,0.806059,0.341874,0.255545,0.529093,0.490698,0.490101,0.278171,0.213443,0.424834,0.341208,0.30891,0.360099,0.332171,0.297454,0.318013,0.332194,0.349049,0.857013,0.15949,0.097524,0.376538,0.510631,0.674809,0.674763,0.226279,0.195292,0.350444,0.383104,0.430076,0.397542,0.701665,0.797662,0.73241,0.313571,0.896953,0.789742,0.381035,0.81911,0.593263,0.585277,0.613029,0.542987,0.529411,0.842456,0.755184,0.808396,0.40409,0.051855,0.094801,0.321523,0.290553,0.713886,0.526018,0.266758,0.117854,0.239037,0.619935,0.770267,0.739176,0.698313,0.589834,0.688899,0.152049,0.098599,0.127428,0.1192,0.092876,0.164135,0.10726,0.165079,0.298021,0.448018,0.343323,0.549008,0.537834,0.813951,0.306448,0.341222,0.671298,0.861778,0.866028,0.862276,0.86277,0.855426,0.095826,0.08871,0.528743,0.763366,0.834162,0.492698,0.49042,0.473843,0.561624,0.649494,0.59965,0.588939,0.304024,0.437257,0.615836,0.324012,0.175589,0.13612,0.665823,0.861425,0.59224,0.572726,0.223846,0.639768,0.917767,0.618694,0.811123,1
0.52856,0.322757,0.630278,0.494908,0.686104,0.589575,0.775102,0.402985,0.322839,0.60856,0.47301,0.47345,0.259268,0.221961,0.439491,0.363896,0.333005,0.644075,0.585573,0.551671,0.564429,0.491318,0.511714,0.832052,0.366724,0.190389,0.411329,0.519151,0.682646,0.682414,0.221058,0.209698,0.360808,0.339412,0.355102,0.283999,0.655001,0.719723,0.736568,0.528761,0.903511,0.858062,0.555767,0.829821,0.599773,0.597229,0.633793,0.577892,0.568495,0.811248,0.726536,0.77814,0.391063,0,0.104954,0.314298,0.268475,0.790453,0.54292,0.251437,0.120571,0.327377,0.559205,0.706416,0.681168,0.595442,0.57008,0.572476,0.137225,0.095933,0.089267,0.088993,0.071404,0.141338,0.066866,0.133691,0.259385,0.393127,0.171092,0.516759,0.500213,0.807953,0.421348,0.410028,0.648462,0.773163,0.780975,0.77431,0.779185,0.779818,0.077663,0,0.540637,0.756059,0.845253,0.455655,0.658193,0.636979,0.559363,0.532538,0.660231,0.455534,0.400019,0.535862,0.707833,0.347803,0.110385,0.205635,0.567209,0.805631,0.626065,0.534794,0.27746,0.638351,0.859003,0.468881,0.746037,1
0.461138,0.289872,0.548268,0.407483,0.740454,0.854228,0.738927,0.400879,0.320575,0.520055,0.458742,0.458017,0.276907,0.231657,0.422218,0.40031,0.338937,0.626565,0.570412,0.459414,0.481748,0.437152,0.460761,0.777162,0.3061,0.217459,0.36989,0.45991,0.597209,0.597504,0.120732,0.112032,0.282276,0.320352,0.358228,0.343833,0.671312,0.78778,0.692499,0.210887,0.917889,0.855115,0.293961,0.603136,0.627341,0.614677,0.621088,0.602336,0.580703,0.787817,0.752455,0.728025,0.476523,0.131819,0.212563,0.318128,0.307332,0.738406,0.580324,0.284496,0.016214,0.238247,0.356643,0.6613,0.636595,0.650273,0.567895,0.62769,0.12202,0.085841,0.09288,0.093021,0.073871,0.133836,0.085706,0.159318,0.294684,0.460906,0.37522,0.601576,0.574954,0.904218,0.248075,0.239614,0.61115,0.790039,0.801423,0.793047,0.796326,0.788047,0.112382,0.081044,0.550343,0.838812,0.848052,0.477326,0.665639,0.588606,0.545367,0.494414,0.577631,0.447065,0.454899,0.452573,0.550144,0.372895,0.100254,0.236027,0.657183,0.838966,0.613912,0.554712,0.339549,0.691723,0.836304,0.531318,0.856256,1
0.372013,0.177528,0.499346,0.271666,0.724982,0.631643,0.759434,0.39807,0.328063,0.54705,0.463453,0.463231,0.275995,0.218538,0.419281,0.342276,0.297855,0.49821,0.432857,0.38624,0.384642,0.333416,0.348594,0.808688,0.129902,0.077055,0.446968,0.434976,0.563897,0.564216,0.091718,0.031958,0.229308,0.303073,0.39334,0.34316,0.640613,0.800424,0.754397,0.164345,0.912048,0.806322,0.249096,0.666518,0.517157,0.508836,0.523008,0.475846,0.46157,0.812618,0.815206,0.758101,0.498985,0.18291,0.19031,0.334216,0.270021,0.730456,0.625118,0.201138,0.131091,0.213122,0.624537,0.707999,0.675725,0.560727,0.588133,0.552477,0.151517,0.107583,0.113356,0.113831,0.093613,0.168139,0.098897,0.147558,0.26252,0.407151,0.298379,0.511065,0.493502,0.774889,0.210973,0.241458,0.716742,0.747415,0.750148,0.747288,0.749578,0.73391,0.109313,0.162289,0.507276,0.581769,0.945408,0.395463,0.556508,0.524324,0.585862,0.5358,0.596449,0.504794,0.450928,0.547401,0.664925,0.442881,0.223987,0.188232,0.611929,0.758936,0.509057,0.576573,0.256054,0.694717,0.941459,0.533868,0.80925,1
0.309141,0.170906,0.329061,0.15213,0.701985,0.627484,0.64852,0.412224,0.288004,0.560452,0.451073,0.451596,0.282442,0.246039,0.416879,0.354303,0.321233,0.567336,0.538689,0.462308,0.462635,0.387043,0.409269,0.778686,0.278862,0.191634,0.514077,0.62617,0.683205,0.683544,0.375733,0.370893,0.437895,0.446568,0.510831,0.401661,0.652904,0.807318,0.730047,0.508481,0.850327,0.726109,0.554909,0.623148,0.540223,0.536285,0.518463,0.510534,0.503287,0.698726,0.7492,0.652989,0.596595,0.267158,0.23012,0.411368,0.292936,0.733067,0.497522,0.154594,0.18081,0.2865,0.508009,0.602293,0.572605,0.505714,0.562481,0.52387,0.172035,0.092591,0.095785,0.088752,0.062049,0.101023,0.072361,0.151563,0.28124,0.441606,0.356888,0.545654,0.527195,0.800149,0.257338,0.273488,0.744628,0.673608,0.674375,0.669502,0.671764,0.652231,0.165309,0.255796,0.50589,0.488361,0.892836,0.235382,0.590045,0.536003,0.662499,0.492759,0.681537,0.4601,0.411919,0.457846,0.629585,0.449296,0.200714,0.247547,0.482833,0.698007,0.508495,0.559754,0.521091,0.699554,0.644233,0.445856,0.709915,1
0.330834,0.139684,0.417275,0.173049,0.765875,0.629345,0.402675,0.317639,0.39489,0.506978,0.451044,0.449542,0.291554,0.223037,0.414036,0.382102,0.380915,0.652677,0.628892,0.661345,0.64562,0.497831,0.52458,0.7827,0.283335,0.263363,0.461149,0.530097,0.58096,0.581489,0.203596,0.212507,0.345369,0.46599,0.621024,0.59503,0.634338,0.758799,0.747212,0.47097,0.852861,0.699838,0.471287,0.748228,0.642315,0.636204,0.630669,0.61416,0.603943,0.685168,0.742849,0.402879,0.77112,0.327932,0.275495,0.410695,0.395286,0.848849,0.440836,0.202305,0.04576,0.25579,0.377133,0.347776,0.332703,0.473933,0.580361,0.478514,0.111908,0.062761,0.126825,0.105194,0.077127,0.101771,0.065115,0.1801,0.337459,0.53334,0.427721,0.603572,0.594201,0.805331,0.025679,0.077804,0.883782,0.616493,0.622314,0.617433,0.618516,0.581815,0.035528,0.300525,0.660388,0.692069,0.960463,0.492493,0.441244,0.35398,0.571212,0.600295,0.571411,0.517974,0.668954,0.443126,0.619159,0.3339,0.216308,0.356408,0.644587,0.672447,0.64122,0.4584,0.548341,0.680462,0.608105,0.339656,0.70951,1
0.523772,0.389541,0.475771,0.31527,0.670737,0.694334,0.257774,0.319349,0.374166,0.585492,0.476504,0.475369,0.281705,0.217749,0.395308,0.338948,0.331555,0.646064,0.571897,0.606522,0.596143,0.525156,0.557071,0.851024,0.389524,0.344339,0.422554,0.572014,0.606755,0.606943,0.194015,0.200269,0.323406,0.471069,0.629683,0.64524,0.68865,0.658973,0.634859,0.422461,0.825081,0.717121,0.534997,0.730033,0.570795,0.564334,0.573977,0.551092,0.536626,0.746257,0.758719,0.261412,0.593028,0.277918,0.293394,0.328492,0.358652,0.810139,0.464218,0.205567,0.085651,0.202435,0.398195,0.191858,0.175605,0.510447,0.608672,0.611232,0.12883,0.078268,0.113213,0.096791,0.074893,0.140532,0.135236,0.249232,0.421724,0.645692,0.409487,0.698177,0.68976,0.803821,0.278478,0.341021,0.859045,0.77674,0.780129,0.779834,0.781394,0.756535,0.137512,0.252952,0.604741,0.734953,0.818553,0.510758,0.422657,0.281884,0.681187,0.666233,0.645819,0.693074,0.525018,0.482948,0.589496,0.333338,0.172289,0.291338,0.572686,0.793431,0.570168,0.571946,0.644744,0.733795,0.558071,0.42271,0.762985,1
0.450119,0.479074,0.449898,0.343696,0.764836,0.671626,0.315248,0.321868,0.37498,0.632183,0.490201,0.489794,0.274991,0.206666,0.409137,0.339139,0.346056,0.680524,0.639361,0.650817,0.656075,0.558316,0.591687,0.861305,0.505314,0.445358,0.460728,0.634808,0.690022,0.690179,0.236921,0.205831,0.293932,0.431157,0.557877,0.55294,0.61657,0.732818,0.67873,0.452222,0.871315,0.763223,0.490769,0.743291,0.632654,0.628789,0.645461,0.615692,0.604072,0.766127,0.818427,0.319981,0.713875,0.402636,0.356402,0.390964,0.383257,0.784126,0.433534,0.138789,0.15835,0.198491,0.544781,0.266823,0.231714,0.403728,0.574484,0.51052,0.108697,0.058205,0.086526,0.075123,0.054978,0.119745,0.099122,0.200746,0.364632,0.560811,0.438285,0.60954,0.599494,0.764765,0.297406,0.347123,0.992322,0.722431,0.723617,0.723658,0.724037,0.692395,0.21406,0.356317,0.60156,0.64771,0.968113,0.470476,0.608048,0.517845,0.675893,0.528245,0.57421,0.666283,0.574384,0.468585,0.671126,0.322747,0.215071,0.309671,0.640332,0.712169,0.615413,0.495631,0.657817,0.714014,0.525306,0.353915,0.811145,1
0.365491,0.422138,0.377084,0.274835,0.785643,0.712586,0.305467,0.337093,0.395766,0.625531,0.494478,0.493685,0.277034,0.204019,0.419245,0.351376,0.359366,0.656946,0.640709,0.630501,0.645956,0.53405,0.569045,0.864258,0.51152,0.466539,0.482651,0.62853,0.683034,0.683145,0.241526,0.202473,0.294971,0.46241,0.579288,0.512644,0.568455,0.755013,0.672774,0.455799,0.871604,0.736206,0.492669,0.733067,0.700822,0.70076,0.718858,0.701243,0.687253,0.775996,0.80151,0.31614,0.750756,0.462915,0.466376,0.389126,0.426842,0.799743,0.33442,0.142234,0.140124,0.185074,0.517095,0.26145,0.226997,0.387102,0.563214,0.531446,0.119149,0.06494,0.098948,0.089797,0.069044,0.139651,0.125152,0.221121,0.387916,0.598344,0.477816,0.651902,0.639962,0.797438,0.277419,0.316201,0.953332,0.76795,0.772092,0.768779,0.769713,0.729752,0.269999,0.364445,0.617303,0.647666,0.964921,0.51965,0.684465,0.594891,0.669273,0.449781,0.601647,0.653231,0.707372,0.505183,0.582333,0.242451,0.186087,0.295884,0.614009,0.763412,0.69631,0.461235,0.612133,0.691468,0.544876,0.433372,0.819069,1
0.373379,0.534269,0.387157,0.338548,0.790909,0.707835,0.30612,0.352349,0.406422,0.600605,0.485091,0.483812,0.288064,0.221362,0.41231,0.368989,0.365046,0.656195,0.655574,0.660739,0.668339,0.553851,0.586159,0.841001,0.611853,0.560574,0.467401,0.5951,0.68046,0.680692,0.252241,0.215749,0.305273,0.47234,0.592109,0.577244,0.630734,0.732468,0.70882,0.473215,0.874441,0.760204,0.518434,0.71267,0.711564,0.706168,0.707054,0.714325,0.703379,0.747137,0.77911,0.311522,0.75017,0.519043,0.479932,0.383151,0.424478,0.781796,0.373407,0.160804,0.118175,0.196307,0.58959,0.29361,0.271885,0.448542,0.60263,0.614621,0.120432,0.062954,0.113954,0.100778,0.074427,0.122772,0.115917,0.228368,0.40568,0.637123,0.528708,0.715186,0.700931,0.814375,0.351442,0.377995,0.860291,0.819125,0.822087,0.821375,0.823732,0.783866,0.264601,0.392455,0.617342,0.670104,0.859657,0.571842,0.629193,0.563482,0.651562,0.52541,0.611394,0.696106,0.751812,0.489537,0.626848,0.254142,0.227312,0.233271,0.640952,0.830023,0.675866,0.523807,0.670696,0.604472,0.370406,0.439844,0.85602,1
